Index,Sentence
623,ಅವರೊಂದಿಗೆ ತಾನು ತೆರೆ ಮೇಲೆ ರೋಮ್ಯಾನ್ಸ್ ಮಾಡಬೇಕು ಅಂತಾ ಸೂರಜ್ ಹೇಳಿದ್ದಾರೆ.
624,ಅದ್ಧೂರಿ ತೆರೆ: 2 ದಿನಗಳ ಜಿಲ್ಲಾ ಕನ್ನಡ ಸಾಹಿತ್ಯ ಸಮ್ಮೇಳನಕ್ಕೆ ಶನಿವಾರ ಅದ್ಧೂರಿಯ ತೆರೆ ಎಳೆಯಲಾಯಿತು.
625,"ಆಯುಧಪೂಜೆ ಮುಗಿದ ಮರುದಿನವೇ ವಿಜಯದಶಮಿ ಇದ್ದು, ಭಕ್ತರು ದೇವಾಲಯಗಳಿಗೆ ತೆರಳಿ ತ್ರಿಶಕ್ತಿ ದೇವತೆಗೆ ಪೂಜೆ ಸಲ್ಲಿಸಿ ಒಳಿತು ಮಾಡುವಂತೆ ಬೇಡಿಕೊಂಡು ಬನ್ನಿಮರಕ್ಕೆ ಪೂಜೆ ಸಲ್ಲಿಸುವ ಮೂಲಕ ಒಂಬತ್ತು ದಿನಗಳ ನವರಾತ್ರಿ ಉತ್ಸವಕ್ಕೆ ತೆರೆ ಬೀಳಲಿದೆ."
626,"ಅವರು 2019ರ ವಿಶ್ವಕಪ್ ನಲ್ಲಿ ಆಡುತ್ತಾರೆ ಎಂದು ಹೇಳುವ ಮೂಲಕ ಭಾರತ ಕ್ರಿಕೆಟ್ ತಂಡದ ತರಬೇತುದಾರ ರವಿ ಶಾಸ್ತ್ರೀ, 2019ರ ವಿಶ್ವ ಕಪ್ನಲ್ಲಿ ಧೋನಿ ಆಡುವರೆ ಇಲ್ಲವೇ ಎಂಬ ಊಹಾ ಪೋಹಗಳಿಗೆ ತೆರೆ ಎಳೆದಿದ್ದಾರೆ."
627,ಕನ್ನಡ ಮಾತ್ರವಲ್ಲ ಹಿಂದಿ ಸೇರಿ ಉಳಿದ ಭಾಷೆಗಳಲ್ಲೂ ತೆರೆ ಕಾಣಲು ಅವಕಾಶ ಸಿಕ್ಕಿಲ್ಲ.
628,ಕಳೆದ ಐದು ದಿನಗಳಿಂದ ಭಾರತ ಪ್ರವಾಸದಲ್ಲಿರುವ ಕೆನಡಾ ಪ್ರಧಾನಿ ಜಸ್ಟಿನ್ ಟ್ರುಡೋ ಅವರನ್ನು ಪ್ರಧಾನಿ ಮೋದಿ ಭೇಟಿಯಾಗುವ ಮೂಲಕ ವಿವಾದಗಳಿಗೆ ತೆರೆ ಎಳೆಯುವ ಪ್ರಯತ್ನ ಮಾಡಿದರು.
629,ಕಳೆದ ಒಂದು ವರ್ಷದಿಂದ ನಿರೀಕ್ಷೆ ಹುಟ್ಟಿಸಿದ್ದ ಚಿತ್ರ ರಾಂಧವ ಕೊನೆಗೂ ಇಂದು ತೆರೆ ಕಂಡಿದೆ‌.
630,ಏಪ್ರಿಲ್‌ 26ರಂದು ತೆರೆ ಕಂಡಿರುವ ಅಪ್ಪು ನಾಯಕಿ ರಕ್ಷಿತಾ ಮಾತುಗಳಲ್ಲಿ ವಯಸ್ಸಿಗೆ ಮೀರಿದ ಪ್ರಬುದ್ಧತೆ ವ್ಯಕ್ತ.
631,ಬೈರೇಗೌಡ ಕಾಲೇಜಿನಲ್ಲಿ ಸರ್ಕಾರದಿಂದ ಹಮ್ಮಿಕೊಳ್ಳಲಾಗಿದ್ದ ಎರಡು ದಿನಗಳ ಬೃಹತ್ ಉದ್ಯೋಗ ಮೇಳಕ್ಕೆ ಭಾನುವಾರ ತೆರೆ ಬಿತ್ತು.
632,"ಮೊದಲು ಅನೇಕ ಅಸಾಧ್ಯ ಕೆಲಸಗಳನ್ನು ಹೆಣ್ಣಿಗೆ ಮಾಡಲು ಹೇಳಿ, ಅದನ್ನೆಲ್ಲ ಯಶಸ್ವಿಯಾಗಿ ಈಡೇರಿಸಿದಾಗ, ಕೊನೆಯಲ್ಲಿ ತೆರೆ ಅಳೆಯಲು ಹೇಳುವುದು ಈ ಎಲ್ಲ ಗೀತೆಗಳ ಸಮಾನ ಆಶಯ."
633,ಜುಲೈ 1ರಂದು ತೆರೆ ಕಾಣುತ್ತಿರುವ ನಾನಿ ಎಂಬ ಹಾರರ್ ಥ್ರಿಲ್ಲರ್ ಚಿತ್ರದ ನಾಯಕಿ ಪ್ರಿಯಾಂಕ ರಾವ್ ಅವರು ಹಸೆಮಣೆ ಏರಲು ತಯಾರಿ ನಡೆಸುತ್ತಿದ್ದಾರೆ.
634,ರಾಮದಾಸ್ ಕಾರಣ ಎಂಬ ಆರೋಪಗಳಿಗೆ ಖುದ್ದು ವಿಜಯೇಂದ್ರರವರೇ ಸ್ಪಷ್ಟನೆ ನೀಡಿ ವಿವಾದಕ್ಕೆ ತೆರೆ ಎಳೆದಿದ್ದಾರೆ.
635,ಇನ್ನೂ ಎಲ್ಲೆಲ್ಲಿ ಈ ರೀತಿ ಆಗಿದೆ ಎಂಬುದರ ವಿವರ ಇದ್ದರೆ ಕೊಡಿ ಎಂದು ಚರ್ಚೆಗೆ ತೆರೆ ಎಳೆದರು.
636,ತಿಂಗಳುಗಳಿಂದ ನಡೆಯುತ್ತಿದ್ದ ರಾಜಕೀಯ ದೊಂಬರಾಟಕ್ಕೆ ಇಂದು ತೆರೆ ಬಿದ್ದಿದ್ದು ಜೆಡಿಎಸ್ನಿಂದ ಬಂಡಾಯ ಎದ್ದು ಕಾಂಗ್ರೆಸ್ ಕದ ತಟ್ಟಿರುವ ರೆಬೆಲ್ ಶಾಸಕ ಜಮೀರ್ ಅಹಮದ್ ತಮ್ಮ ಸ್ಥಾನಕ್ಕೆ ನೆನ್ನೆ ರಾಜೀನಾಮೆ ನೀಡಿದ್ದಾರೆ.
637,ಆಸ್ಟ್ರೇಲಿಯಾ ವಿರುದ್ಧದ ಅಂತಿಮ ಟೆಸ್ಟ್ ಪಂದ್ಯದಲ್ಲಿ ಅಭೂತಪೂರ್ವ ಜಯ ದಾಖಲಿಸುವ ಮೂಲಕ ಟೀಂ ಇಂಡಿಯಾ ಪ್ರಸಕ್ತ ಟೆಸ್ಟ್ ಋತುವಿಗೆ ವರ್ಣರಂಜಿತ ತೆರೆ ಎಳೆದಿದೆ.
638,ಕೇವಲ ದೆಹಲಿಯಲ್ಲಷ್ಟೇ ಆದರೆ ನಾವು ಮೈತ್ರಿಗೆ ಸಿದ್ಧವಿಲ್ಲ ಎಂದು ಎಎಪಿ ಹೇಳಿದ್ದರಿಂದ ಕಾಂಗ್ರೆಸ್ ಸಹ ಮೈತ್ರಿ ಮಾತುಕತೆಗೆ ತೆರೆ ಎಳೆದು ಸ್ವತಂತ್ರವಾಗಿ ಸ್ಪರ್ಧಿಸಲಿದೆ ಎಂದು ಅಖಿಲ ಭಾರತ ಕಾಂಗ್ರೆಸ್ ಸಮಿತಿಯ ದೆಹಲಿ ಉಸ್ತುವಾರಿ ಪಿ ಸಿ ಚಾಕೋ ಹೇಳಿದ್ದಾರೆ.
639,ತೊಂಬತ್ತರ ದಶಕದ ದಕ್ಷಿಣ ಭಾರತ ವಯಸ್ಕರ ಚಿತ್ರಗಳ ತಾರೆಯಾಗಿ ಮೆರೆದ ಶಕೀಲ ಜೀವನ ಚರಿತ್ರೆ ತೆರೆ ಮೇಲೆ ಬರುತ್ತಿರುವುದು ಗೊತ್ತೇ ಇದೆ.
640,ರಾಜ್ ಮತ್ತು ವಿಷ್ಣು ಕೇವಲ ತೆರೆ ಮೇಲಿನ ಹೀರೋಗಳಲ್ಲ.
641,ಅವರು ಕಾಂಗ್ರೆಸ್​ಗೆ ಹೋಗುತ್ತಾರೆಂಬ ಊಹಾಪೋಹ ಹಬ್ಬಿರುವಾಗಲೇ ಇತ್ತೀಚಿಗೆ ಹೆಬ್ಬಾರ ಅವರ ಜೊತೆ ಕಾಣಿಸಿಕೊಂಡು ಊಹಾಪೋಹಳಿಗೆ ತೆರೆ ಎಳೆದಿದ್ದರು.
642,ಇದೆ ಶುಕ್ರವಾರ ಚಿತ್ರ ತೆರೆ ಕಾಣಲಿದೆ.
643,"ತರುಣ್ ಸುದೀರ್ ಮೊದಲ ಭಾರಿಗೆ ಚಿತ್ರವೊಂದಕ್ಕೆ ಆಕ್ಷನ್ ಕಟ್ ಹೇಳಿದ್ದು, ಮುಂದಿನ ವಾರ ಅಂದ್ರೆ, ಫೆಬ್ರವರಿ 3ಕ್ಕೆ ವಿಶೇಷತೆಗಳ ಚೌಕ ತೆರೆ ಕಾಣಲಿದೆ."
644,"ವಿಶೇಷ ಅಂದರೆ, ಇದೇ ಮೊದಲ ಬಾರಿಗೆ ಪುನೀತ್ ಜೊತೆಗೆ ಸಾಯಿ ಕುಮಾರ್ ತೆರೆ ಹಂಚಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ."
645,"ವಿಲನ್ ಚಿತ್ರದಲ್ಲಿ ಒಂದಾಗಿ ನಟಿಸಿದ್ದ ಕಿಚ್ಚ ಸುದೀಪ್ ಹಾಗೂ ಶಿವರಾಜ್​ ಕುಮಾರ್ ಅಭಿನಯದ ಸಿನಿಮಾಗಳು ಒಂದೇ ದಿನ ತೆರೆ ಕಾಣಲಿದ್ದು, ಮತ್ತೊಮ್ಮೆ ಗಲ್ಲಾಪೆಟ್ಟಿಗೆ ಅಲುಗಾಡಲಿದೆ ಎನ್ನಲಾಗುತ್ತಿದೆ."
646,"ಈ ವರ್ಷದಲ್ಲಿ ಸುಮಾರು 170 ಸಿನಿಮಾಗಳು ತೆರೆ ಕಂಡಿದ್ದು, ಅವುಗಳಲ್ಲಿ ಲಾಭ ಕಂಡ ಸಿನಿಮಾಗಳು ಬೆರಳೆಣಿಕೆಯಷ್ಟು ಮಾತ್ರ."
647,ಅಂದಹಾಗೆ ಸಾನ್ಯಾಗೆ ತನ್ನನ್ನು ತಾನು ತೆರೆ ಮೇಲೆ ನೋಡಲು ಅಷ್ಟೊಂದು ಇಷ್ಟವಿಲ್ಲವಂತೆ.
648,ರಾಜ್‌ಕುಮಾರ್‌ ಉದ್ಘಾಟಿಸುವುದರೊಂದಿಗೆ ಶುರುವಾಗಬೇಕಾಗಿದ್ದ ಸಿನಿಮೋತ್ಸವದ ತೆರೆ ಸರಿಯಲೇ ಇಲ್ಲ.
649,ಸ್ಟಾರ್​ ನಟರೊಂದಿಗೆ ತೆರೆ ಹಂಚಿಕೊಳ್ಳದಿದ್ದರೂ ಆಗಾಗ ಅಲ್ಲೊಂದು ಇಲ್ಲೊಂದು ಸಿನಿಮಾಗಳಲ್ಲಿ ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತಾರೆ.
650,2014ರ ಜನವರಿ 24ರಂದು ತೆರೆ ಕಂಡ 65 ಕೋಟಿ ರು ಬಜೆಟ್ ನಿಂದ ಜೈ ಹೋ ಚಿತ್ರವು 3900 ಸ್ಕ್ರೀನ್ ಗಳಲ್ಲಿ ತೆರೆ ಕಂಡು ಸುಮಾರು 183 ಕೋಟಿ ರು ಗಳಿಕೆ ಕಂಡಿತು.
651,ಅದರಲ್ಲೂ ತೆರೆ ಮೇಲೆ ರಾರಾಜಿಸುವ ನಾಯಕ ನಟರಿಗೇ ಆ ಬಯಕೆ ಹೆಚ್ಚು ಅಂದರೆ ತಪ್ಪಿಲ್ಲ.
652,"ಉದಾಹರಣೆಗೆ, ತೆರೆ ಉಚ್ಚಾರಣಾ ಮುಖ್ಯ ಸಂಯೋಜನೆಯ ಒಂದಾಗಿರಬಹುದು ಮತ್ತು ಸ್ವತಃ ಗಮನ ಸೆಳೆಯುವವು."
653,"ತಾಮ್ರ ಹಾಳೆಯ ಅಥವಾ ಅಲ್ಯೂಮಿನಿಯಂ ತೆರೆ - ವಿದ್ಯುತ್ಕಾಂತೀಯ ವ್ಯತಿಕರಣ ಉತ್ತಮ ರಕ್ಷಣೆ ವಾಹಕಗಳ ಒದಗಿಸುತ್ತದೆ, ಆದರೆ ಪರಿಭ್ರಮಣವನ್ನು (ರಕ್ಷಣೆ ವಿನಾಯಿತಿಗಳು ಹಾಗೂ ಬಿರುಕುಗಳು) ಪಟ್ಟು ಸುಲಭವಾಗಿ;"
654,20:- ಸೋಮವಾರಪೇಟೆಯಲ್ಲಿನ ಸೋಮೇಶ್ವರ ದೇವಾಲಯದಲ್ಲಿ ಕಳೆದ 9 ದಿನಗಳಿಂದ ನಡೆದ ಶರನ್ನವರಾತ್ರಿ ಉತ್ಸವ ವಿಜೃಂಭಣೆಯಿಂದ ತೆರೆ ಕಂಡಿತು.
655,"ಅಂಬಿ ಜೊತೆ ತೆರೆ ಹಂಚಿಕೊಂಡ ಫೋಟೋಗಳು, ಚಿತ್ರೀಕರಣ ಸಮಯದಲ್ಲಿನ ಕೆಲವೊಂದು ಫೋಟೋಗಳನ್ನು ತಮ್ಮ ಖಾತೆಯಲ್ಲಿ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ ಈ ನಟಿ."
656,ಬರುವ ಶುಕ್ರವಾರ ಚಿತ್ರ ತೆರೆ ಕಾಣಲಿದೆ.
657,ಆ ಕ್ರಮಾಂಕದಲ್ಲಿ ಬ್ಯಾಟಿಂಗ್‌ಗೆ ಇಳಿದಾಗ ಇನಿಂಗ್ಸ್‌ಗೆ ತೆರೆ ಎಳೆಯುವ ಜವಾಬ್ದಾರಿ ಇರುತ್ತದೆ.
658,ಶ್ರೀದೇವಿ ಸದ್ಯದಲ್ಲೇ ತೆರೆ ಮೇಲೆ ಬರಲಿರುವ ಮಾಮ್ ಚಿತ್ರ ಶೂಟಿಂಗ್ ನಲ್ಲಿ ಬ್ಯೂಸಿಯಾಗಿದ್ದರಂತೆ.
659,* ವೈಭವದ 10 ದಿನಗಳ ದಸರಾ ಮಹೋತ್ಸವದ ಸಂಭ್ರಮಕ್ಕೆೆ ತೆರೆ
660,ತೆರೆ ಮೇಲೆ ಮತ್ತೆ ಬರ‍್ತಿದ್ದಾನೆ ಪಾಪಪಾಂಡು !
661,ಅಲ್ಲದೆ ಪಂಗಾ ಚಿತ್ರದಲ್ಲಿ ಕಂಗನಾ ಜೊತೆಗೆ ಇನ್ನಿಬ್ಬರು ಟ್ಯಾಲೆಂಡೆಟ್ ಕಲಾವಿದರು ತೆರೆ ಹಂಚಿಕೊಳ್ಳಲಿದ್ದಾರೆ ಎಂಬ ಸಿಹಿ ಸುದ್ದಿಯನ್ನು ನೀಡಿದ್ದಾರೆ.
662,"ಮತದಾನಕ್ಕೆ ತೆರೆ ಬಿದ್ದ ಬೆನ್ನಲ್ಲೇ ಇದೀಗ ಅಭ್ಯರ್ಥಿಗಳು ಸೇರಿದಂತೆ ಕಾಂಗ್ರೆಸ್, ಜೆಡಿಎಸ್‌ ಮತ್ತು ಬಿಜೆಪಿ ಪಾಳಯದಲ್ಲಿ ಸೋಲು – ಗೆಲುವಿನ ಲೆಕ್ಕಾಚಾರ ಜೋರಾಗಿದೆ."
663,"ವರ್ಷದಿಂದ ವರ್ಷಕ್ಕೆ ಪಾರ್ಟಿ ಹುಂಡಿ ಗಾತ್ರ ದೊಡ್ಡದಾಗುತ್ತಿದ್ದು, ನೂರಾರು ಕೋಟಿ ರು ಗಳು ಹುಂಡಿಗೆ ಬೀಳುತ್ತಿದ್ದು, ಯಾರು ಹೆಚ್ಚು ಹಣ ಹಾಕಿದ್ದಾರೆ ಎಂಬ ಕುತೂಹಲಕ್ಕೆ ಈಗ ತೆರೆ ಬಿದ್ದಿದೆ."
664,"ಉತ್ತರ ಕನ್ನಡ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರದಲ್ಲಿ ಸ್ಪರ್ಧಿಸಿರುವ 13 ಅಭ್ಯರ್ಥಿಗಳ ರಾಜಕೀಯ ಭವಿಷ್ಯ ಇಂದು ನಿರ್ಧಾರವಾಗಲಿದ್ದು, ಚುನಾವಣಾ ಫಲಿತಾಂಶದ ತೀವ್ರ ಕುತೂಹಲಕ್ಕೆ ತೆರೆ ಬೀಳಲಿದೆ."
665,ಚೀನಿ ನಟಿ ಝು ಝು ನಟಿಸಿರುವ ಈ ಟ್ಯೂಬ್‍ಲೈಟ್ ಜೂನ್ 23ರಂದು ತೆರೆ ಕಾಣಲಿದೆ.
666,"ಲೋಕಸಭೆ ಚುನಾವಣೆ ಬಹಿರಂಗ ಪ್ರಚಾರಕ್ಕೆ ನಿನ್ನೆ ತೆರೆ ಬಿದ್ದಿದ್ದು, ಇಂದು ಮನೆ ಮನೆ ಪ್ರಚಾರ ನಡೆಸುತ್ತಿರುವ ನಾಯಕರು, ಸ್ವಲ್ಪ ಬ್ರೇಕ್ ತೆಗೆದುಕೊಂಡು ಉಪ ಚುನಾವಣೆಯ ಪ್ರಚಾರ ನಡೆಸುವ ಸಾಧ್ಯತೆ ಇದೆ."
667,ವಿಶ್ವವಿಖ್ಯಾತ ಮಂಗಳೂರು ದಸರಾಕ್ಕೆ ವೈಭವದ ತೆರೆ ಬಿದ್ದಿದೆ.
668,ಸಿನಿಮಾದಲ್ಲಿ ಸುಮಾರು 10 ಹತ್ತು ನಿಮಿಷಗಳ ಕಾಲ ಈ ಮೂವರು ಸ್ಟಾರ್ ನಟರು ತೆರೆ ಮೇಲೆ ಬಂದು ಹೋಗಲಿದ್ದಾರಂತೆ.
669,ಕೊಪ್ಪಳದ ಗಂಗಾವತಿ ತಾಲೂಕಿನ ನವಬೃಂದಾವನದ ಪೂಜಾ ವಿವಾದಕ್ಕೆ ಇಂದು ಸುಪ್ರೀಂ ಕೋರ್ಟ್ ತೆರೆ ನೀಡಿದೆ.
670,"ಸ್ಯಾಂಡಲ್‍ವುಡ್‍ನಲ್ಲಿ ನಿರ್ದೇಶಕ, ಪೋಷಕ ನಟನಾಗಿ ಗುರುತಿಸಿಕೊಂಡಿದ್ದ ವಿಕಾಸ್ ನಾಯಕ ನಟನಾಗಿ ತೆರೆ ಮೇಲೆ ಮಿಂಚಲು ರೆಡಿಯಾಗಿದ್ದಾರೆ."
671,"ಎ, ಇಟಲಿ ಸೇರಿದಂತೆ ಸುಮಾರು 100ಕ್ಕೂ ಹೆಚ್ಚು ಚಿತ್ರಮಂದಿರಗಳಲ್ಲಿ ಈ ಸಿನಿಮಾ ಗ್ರ್ಯಾಂಡ್ ಆಗಿ ತೆರೆ ಕಾಣಲಿದೆ."
672,ದಸರಾ ಸಮಯಕ್ಕೆ ಯಾನ ತೆರೆ ಕಾಣಿಸುವ ಯೋಜನೆ ನಿರ್ಮಾಪಕರದ್ದು.
673,"ಆದರೆ, ಈಗ ಮಾಳ್ವಣ್‌ ಕಡಲ ತೀರದ ಸಮೀಪದಲ್ಲಿ ಬೋಟ್‌ನ ಅವಶೇಷ ಮೇ 1ರಂದು ಪತ್ತೆಯಾಗಿರುವುದು ಬೋಟ್‌ನ ನಿಗೂಢ ಕಣ್ವರೆಗೆ ಸಂಬಂಧಿಸಿದ ಗೊಂದಲಕ್ಕೆ ತೆರೆ ಬಿದ್ದಿದೆ."
674,ಕಳೆದ ಏಳು ವರ್ಷಗಳಿಂದ ನ್ಯಾಯಾಲಯದಲ್ಲಿ ನಡೆಯುತ್ತಿದ್ದ ವಿಚಾರಣೆಗೆ ತೀರ್ಪಿನಿಂದಾಗಿ ತೆರೆ ಬಿದ್ದಂತಾಗಿದೆ.
675,"ಒಟ್ಟಿನಲ್ಲಿ ಜನವರಿ 25 ರಂದು ಕರ್ನಾಟಕದ 300 ಚಿತ್ರಮಂದಿರ ಸೇರಿದಂತೆ ಒಟ್ಟು 400 ಥಿಯೇಟರ್ ಗಳಲ್ಲಿ ಸೀತಾರಾಮ ಕಲ್ಯಾಣ ಸಿನಿಮಾ ರಿಲೀಸ್ ಆಗಲಿದ್ದು, ಭಾರತದ ವಿವಿಧ ಭಾಗಗಳಲ್ಲಿಯೂ ಈ ಚಿತ್ರ ತೆರೆ ಕಾಣಲಿದೆ."
676,ಮುಂದೆ ಏನಾಗುತ್ತದೆ ಎನ್ನುವುದನ್ನು ತೆರೆ ಮೇಲೆ ನೋಡಿ.
677,ಸಿನಿಮಾ ನಿರ್ದೇಶನ ಮಾಡಿ ಅದ್ದೂರಿಯಾಗಿ ತೆರೆ ಮೇಲೆ ಕಟ್ಟಿಕೊಡುವ ರಾಜಮೌಳಿ ತಮ್ಮ ಮಗನ ಮದುವೆ ಹೇಗೆ ಮಾಡಬಹುದು ಎನ್ನುವ ಕುತೂಹಲ ಎಲ್ಲರಲ್ಲಿಯೂ ಮನೆ ಮಾಡಿದೆ.
678,ಅಕ್ಟೋಂಬರ್ 28ಕ್ಕೆ ಚಿತ್ರಮಂದಿರದಲ್ಲಿ ಚಿತ್ರ ತೆರೆ ಕಾಣಲಿದೆ.
679,"ಕೈಯಲ್ಲಿನ ಕಾಫಿಲೋಟದ ತಳಕಂಡಾಗ, ಜೇಡರಬಲೆಯ ಜೊತೆಗಿನ ಇವಳ ಸಂವಾದಕ್ಕೂ ತೆರೆ ಬಿದ್ದಿತ್ತು."
680,ಮಾವು ಮೇಳಕ್ಕೆ ಇಂದು ತೆರೆ
681,ಮಾಲಾ ಸೇನ್ ಅವರ ಕೃತಿ ಆಧರಿಸಿದ ಬ್ಯಾಂಡಿಟ್ ಕ್ವೀನ್ ಚಿತ್ರವು 1994ರಲ್ಲಿ ತೆರೆ ಕಂಡಾಗ ಭಾರಿ ಸಂಚಲನ ಉಂಟು ಮಾಡಿತ್ತು.
682,ಇನ್ನು ರಮೇಶ್ ಅರವಿಂದ್ ವೀಕೆಂಡ್​​ನಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡು ತೆರೆ ಹಿಂದಿನ ಕಹಾನಿಗಳನ್ನು ಯಶಸ್ವಿಯಾಗಿ ಬಿಚ್ಚಿಟ್ಟಿದ್ದಾರೆ.
683,ನಂತರ ಒಂದಿಷ್ಟು ಸಿನಿಮಾಗಳಲ್ಲಿ ನಟಿಸಿದ ಅವರು 2016 ರಲ್ಲಿ ತೆರೆ ಕಂಡ ಸಿಂಪಲ್ ಆಗಿ ಇನ್ನೊಂದ್ ಲವ್ ಸ್ಟೋರಿ ಚಿತ್ರದ ಬಳಿಕ ಯಾವ ಸಿನಿಮಾದಲ್ಲೂ ಕಾಣಿಸಿಕೊಂಡಿರಲಿಲ್ಲ.
684,ಅದೆಲ್ಲಾ ವಿಚಾರಕ್ಕೂ ತೆರೆ ಬಿದ್ದು ಸದ್ಯ ಕನಕಪುರ ಶ್ರೀನಿವಾಸ್ ಚಿತ್ರವನ್ನ ರಿಲೀಸ್ ಮಾಡಲಿದ್ದಾರೆ.
685,ಶಿವರಾಜ್ ಕುಮಾರ್ ಜತೆ ನಟಿಸಿರುವ ಆರ್ಯನ್ ಚಿತ್ರ ಇದೇ ತಿಂಗಳ 18ಕ್ಕೆ ತೆರೆ ಕಾಣುವ ಸಾಧ್ಯತೆಯಿದೆ.
686,ಮಧ್ಯಾಹ್ನ ತಾಲೂಕು ಮಟ್ಟದ ಅಧಿಕಾರಿಗಳ ಸಭೆ ಬಳಿಕ ಶಾಲಾ ವಾಸ್ತವ್ಯಕ್ಕೆ ತೆರೆ ಎಳೆಯಲಿದ್ದಾರೆ.
687,ಇನ್ನು ಮುಂದೆ ಚಿತ್ರ ನಿರ್ಮಾಣವನ್ನು ಪ್ರತಿ ಹಂತದಲ್ಲೂ ಪೋಷಿಸುವ ಹಾಗೂ ಚಿತ್ರ ತೆರೆ ಕಾಣಲು ಸಹಕರಿಸುವ ನಿರ್ಮಾಪಕರಿಗೆ ಮಾತ್ರ ಚಿತ್ರ ನಿರ್ದೇಶಿಸಲು ನಿರ್ಧರಿಸಿದ್ದೇನೆ.
688,ನೀವು ಮತ್ತು ಭಾವಿ ಪತಿ ಆಕಷ೯ ಜೋಡಿಯಾಗಿ ತೆರೆ ಮೇಲೆ ಬರುವ ಯೋಚನೆ ಇದ್ಯಾ.
689,ಅದಕ್ಕೆ ಕಾರಣ ಶುಕ್ರವಾರ ತೆರೆ ಕಾಣಲಿರುವ ನಾಗರಹಾವು ಸಿನಿಮಾ.
690,ಹೀಗಾಗಿ ಮರ ಎಲ್ಲಿದೆ ಎಂಬ ಅನುಮಾನಗಳಿಗೆ ತೆರೆ ಬಿದ್ದಿದೆ.
691,Budget Session 2019: ನಿಗದಿಯಂತೆ ಜೇಟ್ಲಿ ಬಜೆಟ್ ಮಂಡನೆ : ಊಹಾಪೋಹಗಳಿಗೆ ತೆರೆ ಎಳೆದ ಅಧಿಕಾ.
692,ಗೃಹ ಸಚಿವರ ಉತ್ತರ ಮತ್ತು ಹ್ಯಾರಿಸ್ ಅವರ ಕ್ಷಮೆಯಾಚನೆಯ ನಂತರ ಚರ್ಚೆಗೆ ತೆರೆ ಬಿತ್ತು.
693,"ತಮಿಳು, ತೆಲುಗು ಹಾಗೂ ಹಿಂದಿಯಲ್ಲಿ ಈ ಸಿನಿಮಾ ತೆರೆ ಕಾಣಲಿದೆ ಎಂದು ವಿಬ್ರಿ ಮೀಡಿಯಾದ ನಿರ್ದೇಶಕಿ ಬೃಂದಾ ಪ್ರಸಾದ್​ ಅಡುಸಿಮಿಲ್ಲಿ ಹೇಳಿದ್ದಾರೆ."
694,ಇದರಲ್ಲಿ ಯಾವುದೇ ಅನುಮಾನ ಬೇಡ ಎಂದು ಹೇಳುವ ಮೂಲಕ ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಸಿದ್ದರಾಮಯ್ಯ ಎಲ್ಲಾ ಗೊಂದಲಗಳಿಗೂ ತೆರೆ ಎಳೆದರು.
695,ಹೈದರಾಬಾದ್‌ನಲ್ಲಿ ಟೆಸ್ಟ್ ನಡೆಯುವುದಿಲ್ಲ ಎಂಬ ಉಹಾಪೋಹಗಳಿಗೆ ಅಂತಿಮ ತೆರೆ ಎಳೆದಿರುವ ಹೈದರಾಬಾದ್ ಕ್ರಿಕೆಟ್ ಅಸೋಸಿಯೇಶನ್(ಎಚ್‌ಸಿಎ) ಕಾರ್ಯದರ್ಶಿ ಕೆ.
696,ಹಲವಾರು ಅಡೆತಡೆಗಳ ನಡುವೆಯೂ ಕರ್ನಾಟಕ ದಲ್ಲಿ ತೆರೆ ಕಾಣ್ತಾ ಇದೆ ಕಾಲ ಸಿನಿಮಾ.
697,ಏಂಜೆಲಾ ಚಿತ್ರದ ನಾಯಕಿ ಆದರು ತೆರೆ ಮೇಲೆ ಕಾಣುವುದು ತೀರ ಕಡಿಮೆ.
698,ಬೆಂಗಳೂರು: ಸೂಪರ್ ಸ್ಟಾರ್ ರಜನೀಕಾಂತ್ ಅಭಿನಯದ ಕಾಲಾ ಚಿತ್ರ ವ್ಯಾಪಕ ವಿರೋಧದ ನಡುವೆಯೂ ಇಂದು ಕರ್ನಾಟಕದಲ್ಲಿ ತೆರೆ ಕಾಣಬೇಕಿತ್ತು.
699,ಆದರೆ ಈಗ ಎಲ್ಲಾ ವದಂತಿಗಳಿಗೆ ತೆರೆ ಬಿದ್ದದೆ.
700,ಮತ್ತೊಬ್ಬ ಸ್ಟಾರ್ ದರ್ಶನ್ ನಟನೆಯ ಸಿನಿಮಾ ಚಕ್ರವರ್ತಿ ಕೂಡ ಫೆಬ್ರವರಿಯಲ್ಲಿ ತೆರೆ ಕಾಣಲಿದೆ.
701,ತಮ್ಮ ಅಣ್ಣ ಚಾರುಹಾಸನ್ ಮಗಳು ಸುಹಾಸಿನಿ ಜೊತೆಗೆ ಈ ಸಿನಿಮಾದಲ್ಲಿ ಕಮಲ್ ಹಾಸನ್ ತೆರೆ ಹಂಚಿಕೊಂಡಿದ್ದರು.
